,Net In Global,Net Out Global,Nb process http,Nb process php,Nb connection mysql,Disque read global,Disque write global,Cpu http,Cpu php,Cpu mysql,Cpu global,Ram http,Ram php,Ram mysql,Ram global
2020-09-12 11:13:00,0.07,0.09,160.0,33.0,53.0,0.0,289.01,0.06,16.79,8.62,5.14,1.7,2.9,10.7,23.71
2020-09-12 11:14:00,0.08,0.11,193.0,33.0,58.0,0.0,193.59,0.19,17.3,8.62,8.95,2.0,3.0,10.7,23.22
2020-09-12 11:15:00,0.08,0.1,178.0,31.0,46.0,0.0,201.36,0.04,16.04,8.62,5.96,1.9,3.1,10.7,23.04
2020-09-12 11:16:00,0.07,0.09,167.0,32.0,49.0,0.0,265.5,0.08,16.64,8.62,5.34,1.8,3.0,10.7,23.22
2020-09-12 11:17:00,0.09,0.11,185.0,32.0,52.0,0.0,253.31,0.24,15.97,8.62,4.95,2.0,3.1,10.7,23.03
2020-09-12 11:18:00,0.1,0.13,163.0,32.0,48.0,0.0,169.03,0.07,15.95,8.62,4.79,1.8,3.4,10.7,23.21
2020-09-12 11:19:00,0.08,0.1,173.0,32.0,48.0,0.0,243.9,0.23,16.32,8.62,4.1,1.8,3.2,10.7,23.04
2020-09-12 11:20:00,0.08,0.1,165.0,32.0,55.0,0.0,190.72,0.12,15.95,8.62,4.08,1.8,3.1,10.7,23.21
2020-09-12 11:21:00,0.07,0.1,175.0,33.0,47.0,0.0,209.32,0.22,16.08,8.62,4.3,1.8,3.2,10.7,23.17
2020-09-12 11:22:00,0.06,0.08,164.0,32.0,59.0,0.0,372.85,0.04,16.26,8.62,4.05,1.8,2.9,10.7,23.24
2020-09-12 11:23:00,0.07,0.09,194.0,33.0,58.0,0.0,273.99,0.28,16.91,8.62,3.93,2.0,3.1,10.7,23.31
2020-09-12 11:24:00,0.08,0.11,179.0,31.0,51.0,0.0,259.89,0.11,16.39,8.62,4.35,1.9,3.1,10.7,23.35
2020-09-12 11:25:00,0.08,0.1,154.0,33.0,52.0,0.0,239.44,0.03,17.21,8.62,3.69,1.7,3.0,10.7,23.45
2020-09-12 11:26:00,0.07,0.09,175.0,34.0,52.0,0.0,267.56,0.21,16.34,8.62,3.57,1.9,3.2,10.7,23.15
2020-09-12 11:27:00,0.08,0.1,169.0,32.0,53.0,0.0,186.92,0.08,16.66,8.62,3.7,1.8,2.9,10.7,22.97
2020-09-12 11:28:00,0.09,0.12,183.0,32.0,52.0,0.0,176.43,0.08,16.44,8.62,3.94,2.0,3.0,10.7,22.96
2020-09-12 11:29:00,0.07,0.1,184.0,32.0,55.0,0.0,174.18,0.05,16.99,8.62,3.63,2.0,2.9,10.7,22.99
2020-09-12 11:30:00,0.08,0.1,171.0,32.0,55.0,0.0,345.53,0.09,16.94,8.62,3.77,1.8,2.9,10.7,23.4
2020-09-12 11:31:00,0.08,0.11,184.0,33.0,51.0,0.0,225.06,0.29,17.77,8.62,3.55,2.0,3.1,10.7,23.38
2020-09-12 11:32:00,0.07,0.09,199.0,33.0,55.0,0.0,165.43,0.23,17.06,8.62,4.4,2.1,3.4,10.7,23.39
2020-09-12 11:33:00,0.08,0.1,182.0,32.0,61.0,0.0,172.92,0.04,15.94,8.62,3.71,2.0,3.0,10.7,23.22
2020-09-12 11:34:00,0.07,0.1,172.0,32.0,53.0,0.0,177.76,0.04,16.02,8.62,3.35,1.9,2.8,10.7,23.36
2020-09-12 11:35:00,0.08,0.1,194.0,34.0,57.0,0.0,178.88,0.21,16.64,8.62,3.66,2.1,3.0,10.7,23.27
2020-09-12 11:36:00,0.07,0.1,208.0,32.0,53.0,0.0,181.84,0.23,16.33,8.62,2.89,2.2,3.0,10.7,23.38
2020-09-12 11:37:00,0.07,0.1,178.0,32.0,54.0,0.0,199.47,0.06,16.15,8.62,5.04,1.9,3.2,10.7,23.74
2020-09-12 11:38:00,0.09,0.12,204.0,33.0,51.0,0.0,293.08,0.09,15.54,8.62,5.5,2.2,3.1,10.7,23.32
2020-09-12 11:39:00,0.07,0.1,201.0,32.0,47.0,0.0,184.83,0.05,15.07,8.62,5.1,2.1,3.0,10.7,22.98
2020-09-12 11:40:00,0.08,0.11,209.0,32.0,56.0,0.0,166.66,0.23,15.57,8.62,5.83,2.2,3.1,10.7,23.04
2020-09-12 11:41:00,0.08,0.11,186.0,31.0,55.0,0.0,672.83,0.06,15.39,8.62,5.61,2.0,3.0,10.7,23.31
2020-09-12 11:42:00,0.06,0.08,156.0,33.0,54.0,0.0,261.59,0.01,16.94,8.62,4.66,1.7,3.1,10.7,23.16
2020-09-12 11:43:00,0.07,0.09,168.0,32.0,58.0,0.0,206.18,0.24,15.79,8.62,4.44,1.8,3.1,10.7,22.93
2020-09-12 11:44:00,0.08,0.12,189.0,31.0,48.0,0.0,313.18,0.32,16.0,8.62,4.15,2.0,3.1,10.7,23.01
2020-09-12 11:45:00,0.07,0.1,171.0,31.0,52.0,0.0,180.75,0.09,15.89,8.62,3.65,1.9,3.1,10.7,22.96
2020-09-12 11:46:00,0.07,0.09,186.0,32.0,54.0,0.0,177.98,0.46,15.81,8.62,4.49,2.0,2.8,10.7,23.46
2020-09-12 11:47:00,0.09,0.11,169.0,31.0,63.0,0.0,371.78,0.24,15.42,8.62,7.51,1.8,3.0,10.7,23.05
2020-09-12 11:48:00,0.09,0.12,180.0,32.0,51.0,0.0,221.72,0.36,16.54,8.62,6.16,1.9,2.9,10.7,23.1
2020-09-12 11:49:00,0.08,0.1,189.0,32.0,52.0,0.0,234.2,0.28,16.6,8.62,8.31,2.0,3.1,10.7,23.63
2020-09-12 11:50:00,0.07,0.1,205.0,31.0,50.0,0.0,207.86,0.49,16.11,8.62,10.4,2.2,3.1,10.7,23.38
2020-09-12 11:51:00,0.08,0.11,169.0,32.0,50.0,0.0,220.63,0.09,16.77,8.62,10.93,1.9,3.1,10.7,23.12
2020-09-12 11:52:00,0.06,0.08,188.0,32.0,62.0,0.0,286.04,0.35,17.08,8.62,9.86,2.0,3.0,10.7,23.18
2020-09-12 11:53:00,0.06,0.08,210.0,32.0,51.0,0.0,365.17,0.51,16.49,8.62,9.08,2.2,3.0,10.7,23.02
2020-09-12 11:54:00,0.08,0.11,156.0,32.0,51.0,0.0,287.75,0.06,16.45,8.62,8.84,1.7,3.1,10.7,23.02
2020-09-12 11:55:00,0.07,0.1,149.0,33.0,51.0,0.0,182.49,0.07,17.17,8.62,8.56,1.6,3.1,10.7,23.08
2020-09-12 11:56:00,0.07,0.1,195.0,32.0,53.0,0.0,192.2,0.33,16.81,8.62,8.33,2.1,3.2,10.7,23.27
2020-09-12 11:57:00,0.08,0.1,163.0,33.0,57.0,0.0,170.31,0.03,17.09,8.62,8.79,1.8,3.0,10.7,23.05
2020-09-12 11:58:00,0.09,0.12,187.0,32.0,69.0,0.0,161.27,0.17,16.81,8.62,9.81,2.0,2.9,10.7,23.09
2020-09-12 11:59:00,0.08,0.1,201.0,31.0,57.0,0.0,257.52,0.44,16.51,8.62,8.4,2.1,2.9,10.7,22.99
2020-09-12 12:00:00,0.07,0.1,158.0,32.0,50.0,0.0,178.07,0.04,16.87,8.62,7.92,1.7,2.8,10.7,23.12
2020-09-12 12:01:00,0.07,0.1,185.0,34.0,54.0,0.0,218.3,0.41,16.88,8.62,6.61,2.0,3.1,10.7,23.78
2020-09-12 12:02:00,0.07,0.09,216.0,33.0,60.0,0.0,181.85,0.37,16.64,8.62,7.98,2.3,2.9,10.7,23.68
2020-09-12 12:03:00,0.07,0.09,228.0,34.0,49.0,0.0,196.81,0.32,16.55,8.62,8.42,2.4,3.0,10.7,23.18
2020-09-12 12:04:00,0.08,0.11,180.0,32.0,49.0,0.0,179.27,0.09,15.46,8.62,8.42,2.0,2.8,10.7,23.03
2020-09-12 12:05:00,0.08,0.1,200.0,32.0,50.0,0.0,181.94,0.42,15.41,8.62,9.71,2.1,2.8,10.7,23.57
2020-09-12 12:06:00,0.07,0.1,190.0,32.0,53.0,0.0,381.77,0.07,15.6,8.62,9.62,2.1,2.9,10.7,23.35
2020-09-12 12:07:00,0.07,0.09,156.0,32.0,54.0,0.0,186.07,0.01,15.11,8.62,9.05,1.7,2.9,10.7,23.14
2020-09-12 12:08:00,0.09,0.12,207.0,32.0,50.0,0.0,341.59,0.38,17.11,8.62,9.03,2.2,3.1,10.7,23.45
2020-09-12 12:09:00,0.07,0.1,165.0,33.0,53.0,0.0,262.82,0.05,16.89,8.62,7.15,1.8,3.2,10.7,23.0
2020-09-12 12:10:00,0.07,0.1,148.0,31.0,61.0,0.0,303.32,0.06,16.4,8.62,6.11,1.6,2.8,10.7,22.9
2020-09-12 12:11:00,0.08,0.11,172.0,33.0,63.0,0.0,172.75,0.38,17.19,8.62,6.61,1.9,2.9,10.7,22.89
2020-09-12 12:12:00,0.06,0.08,182.0,32.0,54.0,0.0,146.26,0.44,16.81,8.62,7.3,1.9,3.0,10.7,23.0
2020-09-12 12:13:00,0.07,0.09,160.0,32.0,46.0,0.0,178.03,0.04,16.77,8.62,5.61,1.8,2.9,10.7,23.11
2020-09-12 12:14:00,0.08,0.11,161.0,33.0,50.0,0.0,181.51,0.1,16.3,8.62,6.76,1.8,3.2,10.7,23.78
2020-09-12 12:15:00,0.08,0.1,175.0,32.0,54.0,0.0,426.85,0.11,16.29,8.62,6.99,1.9,3.2,10.7,23.13
2020-09-12 12:16:00,0.07,0.09,184.0,32.0,51.0,0.0,260.93,0.26,16.07,8.62,7.61,2.0,3.0,10.7,23.06
2020-09-12 12:17:00,0.09,0.11,198.0,31.0,50.0,0.0,255.66,0.26,15.73,8.62,7.66,2.1,2.9,10.7,23.3
2020-09-12 12:18:00,0.09,0.12,164.0,33.0,53.0,0.0,266.22,0.06,16.91,8.62,6.62,1.8,3.0,10.7,23.15
2020-09-12 12:19:00,0.08,0.11,176.0,31.0,47.0,0.0,301.89,0.33,16.09,8.62,7.42,1.9,2.8,10.7,22.93
2020-09-12 12:20:00,0.07,0.1,159.0,31.0,55.0,0.0,202.25,0.11,16.36,8.62,7.45,1.7,3.1,10.7,23.03
2020-09-12 12:21:00,0.08,0.11,149.0,32.0,56.0,0.0,281.42,0.04,17.29,8.62,6.61,1.7,3.3,10.7,23.11
2020-09-12 12:22:00,0.06,0.08,141.0,32.0,53.0,0.0,419.34,0.11,16.01,8.62,6.3,1.5,3.1,10.7,23.42
2020-09-12 12:23:00,0.06,0.09,173.0,34.0,66.0,0.0,303.02,0.07,17.7,8.62,6.51,1.9,3.2,10.7,23.06
2020-09-12 12:24:00,0.08,0.11,184.0,33.0,58.0,0.0,256.46,0.32,17.42,8.62,6.9,2.0,3.1,10.7,23.13
2020-09-12 12:25:00,0.08,0.1,143.0,33.0,50.0,0.0,166.01,0.06,17.46,8.62,4.64,1.6,3.1,10.7,23.34
2020-09-12 12:26:00,0.07,0.1,172.0,32.0,46.0,0.0,193.62,0.09,16.54,8.62,5.75,1.9,3.1,10.7,23.44
2020-09-12 12:27:00,0.08,0.1,176.0,33.0,62.0,0.0,192.78,0.03,17.32,8.62,5.91,1.9,3.2,10.7,23.62
2020-09-12 12:28:00,0.09,0.12,223.0,33.0,52.0,0.0,167.68,0.38,15.44,8.62,4.47,2.4,3.0,10.7,23.37
2020-09-12 12:29:00,0.08,0.11,188.0,34.0,50.0,0.0,328.11,0.07,16.02,8.62,4.53,2.1,2.9,10.7,23.21
2020-09-12 12:30:00,0.07,0.1,192.0,34.0,52.0,0.0,196.54,0.01,15.75,8.62,4.24,2.1,3.1,10.7,23.23
2020-09-12 12:31:00,0.08,0.11,194.0,34.0,52.0,0.0,326.63,0.12,17.79,8.62,3.88,2.1,3.1,10.7,23.39
2020-09-12 12:32:00,0.07,0.09,185.0,33.0,65.0,0.0,376.7,0.04,16.26,8.62,4.55,2.0,3.3,10.7,23.39
2020-09-12 12:33:00,0.07,0.1,227.0,33.0,56.0,0.0,203.42,0.39,16.95,8.62,5.43,2.4,3.1,10.7,23.64
2020-09-12 12:34:00,0.08,0.11,167.0,33.0,58.0,0.0,173.74,0.04,17.38,8.62,5.29,1.8,3.0,10.7,23.17
2020-09-12 12:35:00,0.08,0.1,183.0,34.0,54.0,0.0,204.14,0.25,17.24,8.62,4.14,2.0,3.1,10.7,23.25
2020-09-12 12:36:00,0.07,0.1,192.0,34.0,55.0,0.0,264.69,0.23,17.21,8.62,5.39,2.1,3.2,10.7,23.38
2020-09-12 12:37:00,0.08,0.1,160.0,34.0,51.0,0.0,217.76,0.02,17.12,8.62,4.88,1.8,3.1,10.7,23.71
2020-09-12 12:38:00,0.09,0.12,180.0,32.0,56.0,0.0,278.73,0.3,15.89,8.62,4.79,2.0,3.0,10.7,23.53
2020-09-12 12:39:00,0.08,0.1,164.0,31.0,51.0,0.0,253.84,0.03,15.42,8.62,3.95,1.8,2.9,10.7,23.32
2020-09-12 12:40:00,0.07,0.1,180.0,32.0,50.0,0.0,310.21,0.23,15.47,8.62,4.37,1.9,3.2,10.7,23.28
2020-09-12 12:41:00,0.08,0.11,168.0,31.0,47.0,0.0,223.96,0.07,15.57,8.62,4.25,1.8,3.0,10.7,23.04
2020-09-12 12:42:00,0.06,0.08,164.0,31.0,59.0,0.0,265.44,0.12,15.22,8.62,2.96,1.8,2.9,10.7,23.11
2020-09-12 12:43:00,0.07,0.09,178.0,34.0,51.0,0.0,294.89,0.23,15.88,8.62,4.38,1.9,3.2,10.7,23.08
2020-09-12 12:44:00,0.08,0.11,154.0,32.0,53.0,0.0,196.61,0.04,15.66,8.62,3.67,1.7,3.1,10.7,23.16
2020-09-12 12:45:00,0.08,0.1,167.0,32.0,59.0,0.0,191.32,0.38,16.41,8.62,4.56,1.8,3.2,10.7,23.14
2020-09-12 12:46:00,0.07,0.09,179.0,32.0,64.0,0.0,342.72,0.36,16.56,8.62,4.32,1.9,3.0,10.7,23.14
2020-09-12 12:47:00,0.08,0.11,162.0,32.0,59.0,0.0,328.96,0.14,16.74,8.62,3.21,1.8,3.2,10.7,23.52
2020-09-12 12:48:00,0.09,0.13,169.0,33.0,57.0,0.0,273.15,0.11,17.33,8.62,3.75,1.8,3.0,10.7,23.17
2020-09-12 12:49:00,0.08,0.11,181.0,33.0,57.0,0.0,215.04,0.49,17.01,8.62,4.56,2.0,3.1,10.7,23.37
2020-09-12 12:50:00,0.07,0.1,163.0,32.0,52.0,0.0,237.9,0.16,15.94,8.62,4.32,1.8,3.1,10.7,23.71
2020-09-12 12:51:00,0.08,0.11,194.0,32.0,48.0,0.0,215.64,0.34,16.67,8.62,4.5,2.1,3.1,10.7,23.34
2020-09-12 12:52:00,0.06,0.08,152.0,31.0,49.0,0.0,278.57,0.03,15.99,8.62,3.64,1.7,3.0,10.7,23.21
2020-09-12 12:53:00,0.07,0.09,203.0,33.0,58.0,0.0,337.71,0.38,15.64,8.62,12.05,2.2,3.0,10.7,23.44
2020-09-12 12:54:00,0.08,0.11,157.0,32.0,57.0,0.0,252.66,0.03,15.52,8.62,6.83,1.8,3.0,10.7,23.01
2020-09-12 12:55:00,0.07,0.09,169.0,32.0,48.0,0.0,240.93,0.08,14.79,8.62,4.79,1.8,2.9,10.7,23.08
2020-09-12 12:56:00,0.07,0.1,161.0,31.0,50.0,0.0,275.3,0.16,15.46,8.62,4.26,1.8,2.9,10.7,23.03
2020-09-12 12:57:00,0.08,0.1,157.0,31.0,63.0,0.0,193.85,0.04,15.89,8.62,4.26,1.7,3.1,10.7,22.96
2020-09-12 12:58:00,0.09,0.12,135.0,31.0,54.0,0.0,204.34,0.06,16.29,8.62,4.17,1.5,3.1,10.7,23.4
2020-09-12 12:59:00,0.08,0.11,169.0,31.0,66.0,0.0,192.0,0.5,16.23,8.62,3.79,1.8,3.1,10.7,23.51
2020-09-12 13:00:00,0.07,0.09,139.0,33.0,54.0,0.0,183.64,0.12,16.46,8.62,4.34,1.5,3.0,10.7,23.46
2020-09-12 13:01:00,0.08,0.11,150.0,33.0,53.0,0.0,273.98,0.26,17.47,8.62,4.54,1.7,3.1,10.7,23.55
2020-09-12 13:02:00,0.07,0.09,152.0,33.0,55.0,0.0,208.22,0.1,17.2,8.62,5.33,1.7,3.0,10.7,24.05
2020-09-12 13:03:00,0.07,0.09,166.0,34.0,60.0,0.0,194.21,0.06,17.62,8.62,3.95,1.8,3.0,10.7,23.61
2020-09-12 13:04:00,0.08,0.11,178.0,33.0,50.0,0.0,221.48,0.23,16.85,8.62,4.8,2.0,3.0,10.7,23.69
2020-09-12 13:05:00,0.08,0.1,200.0,33.0,56.0,0.0,288.03,0.3,17.03,8.62,4.37,2.1,3.1,10.7,23.89
2020-09-12 13:06:00,0.07,0.09,168.0,31.0,54.0,0.0,258.85,0.05,15.78,8.62,3.69,1.9,2.9,10.7,23.87
2020-09-12 13:07:00,0.07,0.1,161.0,33.0,53.0,0.0,213.4,0.06,16.86,8.62,3.57,1.8,3.0,10.7,23.99
2020-09-12 13:08:00,0.09,0.12,181.0,34.0,51.0,0.0,193.27,0.13,16.31,8.62,4.32,2.0,3.3,10.7,23.82
2020-09-12 13:09:00,0.08,0.11,202.0,32.0,50.0,0.0,264.29,0.49,16.34,8.62,4.17,2.2,3.2,10.7,23.79
2020-09-12 13:10:00,0.07,0.1,169.0,33.0,64.0,0.0,233.33,0.14,16.59,8.62,3.44,1.9,3.2,10.7,23.7
2020-09-12 13:11:00,0.08,0.11,170.0,33.0,51.0,0.0,366.91,0.08,15.97,8.62,3.67,1.9,3.0,10.7,23.73
2020-09-12 13:12:00,0.07,0.09,168.0,33.0,66.0,0.0,205.33,0.04,17.21,8.62,3.68,1.9,2.9,10.7,22.69
2020-09-12 13:13:00,0.07,0.09,166.0,32.0,48.0,0.0,196.81,0.04,16.74,8.62,3.73,1.8,3.0,10.7,22.39
2020-09-12 13:14:00,0.08,0.12,177.0,32.0,51.0,0.0,191.57,0.44,17.02,8.62,4.41,1.9,2.9,10.7,22.4
2020-09-12 13:15:00,0.08,0.1,164.0,34.0,55.0,0.0,193.75,0.04,16.96,8.62,7.8,1.8,3.1,10.7,22.43
2020-09-12 13:16:00,0.07,0.1,181.0,32.0,66.0,0.0,186.03,0.28,16.64,8.62,4.92,2.0,3.0,10.7,22.29
2020-09-12 13:17:00,0.08,0.1,172.0,31.0,51.0,0.0,274.92,0.1,16.14,8.62,3.47,1.9,2.9,10.7,22.26
2020-09-12 13:18:00,0.09,0.13,170.0,32.0,48.0,0.0,203.08,0.06,16.82,8.62,4.17,1.9,3.0,10.7,22.34
2020-09-12 13:19:00,0.08,0.11,161.0,32.0,54.0,0.0,180.22,0.04,16.73,8.62,4.09,1.8,2.9,10.7,22.23
2020-09-12 13:20:00,0.07,0.1,165.0,31.0,51.0,0.0,341.41,0.21,16.57,8.62,3.58,1.9,3.1,10.7,22.15
2020-09-12 13:21:00,0.08,0.11,157.0,33.0,55.0,0.0,414.99,0.09,17.66,8.62,7.68,1.8,3.4,10.7,22.17
2020-09-12 13:22:00,0.06,0.08,177.0,33.0,55.0,0.0,207.13,0.53,17.22,8.62,5.98,1.9,3.1,10.7,22.21
2020-09-12 13:23:00,0.07,0.09,189.0,32.0,51.0,0.0,325.22,0.49,17.51,8.62,8.78,2.1,3.3,10.7,22.29
2020-09-12 13:24:00,0.08,0.11,198.0,33.0,57.0,0.0,191.38,0.48,17.87,8.62,5.67,2.1,3.1,10.7,22.41
2020-09-12 13:25:00,0.07,0.09,151.0,33.0,54.0,0.0,182.11,0.07,17.76,8.62,8.29,1.7,3.2,10.7,22.18
2020-09-12 13:26:00,0.08,0.1,152.0,33.0,58.0,0.0,166.98,0.15,17.96,8.62,7.88,1.7,3.2,10.7,22.33
2020-09-12 13:27:00,0.08,0.1,142.0,32.0,52.0,0.0,251.15,0.11,16.36,8.62,4.85,1.6,3.2,10.7,22.07
2020-09-12 13:28:00,0.08,0.12,164.0,32.0,53.0,0.0,274.26,0.13,17.09,8.62,4.44,1.8,3.3,10.7,22.26
2020-09-12 13:29:00,0.08,0.11,178.0,33.0,55.0,0.0,275.48,0.52,16.8,8.62,3.93,1.9,3.1,10.7,22.25
2020-09-12 13:30:00,0.07,0.1,152.0,31.0,64.0,0.0,240.35,0.12,16.25,8.62,8.16,1.7,3.0,10.7,22.14
2020-09-12 13:31:00,0.08,0.11,174.0,33.0,56.0,0.0,257.79,0.58,17.27,8.62,8.63,1.9,2.8,10.7,22.36
2020-09-12 13:32:00,0.07,0.09,152.0,33.0,49.0,0.0,285.16,0.21,16.81,8.62,9.38,1.7,3.0,10.7,22.37
2020-09-12 13:33:00,0.07,0.09,155.0,32.0,49.0,0.0,184.66,0.15,16.96,8.62,5.7,1.7,3.1,10.7,22.33
2020-09-12 13:34:00,0.08,0.11,143.0,32.0,56.0,0.0,168.97,0.14,17.01,8.62,8.46,1.6,3.1,10.7,22.36
2020-09-12 13:35:00,0.08,0.1,144.0,32.0,52.0,0.0,157.8,0.11,16.78,8.62,8.59,1.6,3.2,10.7,22.34
2020-09-12 13:36:00,0.07,0.1,170.0,34.0,56.0,0.0,187.06,0.4,18.14,8.62,9.42,1.9,3.0,10.7,22.44
2020-09-12 13:37:00,0.08,0.1,149.0,33.0,49.0,0.0,181.23,0.09,17.56,8.62,9.65,1.7,3.2,10.7,22.42
2020-09-12 13:38:00,0.08,0.12,161.0,33.0,59.0,0.0,272.48,0.33,17.79,8.62,9.03,1.8,3.1,10.7,22.56
2020-09-12 13:39:00,0.08,0.1,173.0,33.0,57.0,0.0,355.88,0.28,17.28,8.62,9.63,1.9,3.1,10.7,22.34
2020-09-12 13:40:00,0.07,0.1,172.0,31.0,49.0,0.0,345.94,0.11,15.86,8.62,6.1,1.9,3.1,10.7,22.22
2020-09-12 13:41:00,0.08,0.11,202.0,34.0,50.0,0.0,523.58,0.66,17.03,8.62,6.07,2.2,3.2,10.7,22.51
2020-09-12 13:42:00,0.07,0.09,145.0,32.0,51.0,0.0,202.91,0.05,16.14,8.62,6.26,1.7,3.2,10.7,22.24
2020-09-12 13:43:00,0.07,0.09,152.0,32.0,68.0,0.0,192.8,0.13,16.57,8.62,5.96,1.7,2.9,10.7,22.38
2020-09-12 13:44:00,0.07,0.1,141.0,31.0,59.0,0.0,241.05,0.04,15.79,8.62,5.87,1.6,3.0,10.7,22.1
2020-09-12 13:45:00,0.08,0.1,162.0,34.0,54.0,0.0,194.78,0.16,17.54,8.62,7.45,1.8,3.2,10.7,22.23
2020-09-12 13:46:00,0.07,0.1,173.0,34.0,56.0,0.0,251.33,0.38,17.26,8.62,6.03,1.9,3.2,10.7,22.34
2020-09-12 13:47:00,0.09,0.11,174.0,33.0,56.0,0.0,234.7,0.1,16.81,8.62,6.14,1.9,2.9,10.7,22.47
2020-09-12 13:48:00,0.09,0.12,166.0,31.0,48.0,0.0,255.68,0.09,16.23,8.62,5.87,1.9,2.9,10.7,22.39
2020-09-12 13:49:00,0.08,0.11,159.0,32.0,52.0,0.0,177.08,0.06,16.7,8.62,6.16,1.8,2.8,10.7,22.44
2020-09-12 13:50:00,0.07,0.1,177.0,32.0,53.0,0.0,179.7,0.22,17.61,8.62,5.44,2.0,3.0,10.7,22.23
2020-09-12 13:51:00,0.08,0.11,157.0,33.0,51.0,0.0,201.58,0.13,18.04,8.62,5.63,1.8,2.9,10.7,22.25
2020-09-12 13:52:00,0.06,0.08,171.0,32.0,53.0,0.0,177.04,0.37,17.18,8.62,4.72,1.9,3.0,10.7,22.3
2020-09-12 13:53:00,0.07,0.09,165.0,31.0,50.0,0.0,378.46,0.16,16.21,8.62,5.21,1.8,3.0,10.7,22.16
2020-09-12 13:54:00,0.07,0.1,175.0,32.0,50.0,0.0,337.59,0.36,17.1,8.62,5.2,1.9,2.9,10.7,22.21
2020-09-12 13:55:00,0.08,0.1,154.0,31.0,52.0,0.0,299.66,0.08,16.51,8.62,4.52,1.7,3.1,10.7,22.03
